Arc3,AssistPts,AtRim,Corner3,LongMidRange,ShortMidRange,source,target,value,Season,teamId,Team,sourceName,targetName
0,4,1,0,1,0,203492,2446,2,2015-16,1610612759,Spurs,Ray McCallum,Rasual Butler
0,18,2,0,4,3,203613,2561,9,2015-16,1610612759,Spurs,Jonathon Simmons,David West
0,8,3,0,0,1,203937,1495,4,2015-16,1610612759,Spurs,Kyle Anderson,Tim Duncan
0,4,1,0,1,0,203937,2225,2,2015-16,1610612759,Spurs,Kyle Anderson,Tony Parker
0,2,1,0,0,0,203937,2446,1,2015-16,1610612759,Spurs,Kyle Anderson,Rasual Butler
0,40,12,0,5,3,203937,2561,20,2015-16,1610612759,Spurs,Kyle Anderson,David West
0,17,5,1,2,0,203937,2564,8,2015-16,1610612759,Spurs,Kyle Anderson,Boris Diaw
0,226,27,0,71,15,2225,200746,113,2015-16,1610612759,Spurs,Tony Parker,LaMarcus Aldridge
0,27,8,1,3,1,2225,203937,13,2015-16,1610612759,Spurs,Tony Parker,Kyle Anderson
0,4,1,0,1,0,2446,200746,2,2015-16,1610612759,Spurs,Rasual Butler,LaMarcus Aldridge
0,5,1,1,0,0,2446,201980,2,2015-16,1610612759,Spurs,Rasual Butler,Danny Green
0,2,1,0,0,0,2446,203613,1,2015-16,1610612759,Spurs,Rasual Butler,Jonathon Simmons
0,30,10,0,0,5,2561,200746,15,2015-16,1610612759,Spurs,David West,LaMarcus Aldridge
0,13,2,1,2,1,2561,203937,6,2015-16,1610612759,Spurs,David West,Kyle Anderson
0,26,10,0,0,3,2564,200746,13,2015-16,1610612759,Spurs,Boris Diaw,LaMarcus Aldridge
0,13,2,1,1,2,2564,203937,6,2015-16,1610612759,Spurs,Boris Diaw,Kyle Anderson
0,7,0,1,1,1,2564,2446,3,2015-16,1610612759,Spurs,Boris Diaw,Rasual Butler
0,4,2,0,0,0,2588,203613,2,2015-16,1610612759,Spurs,Matt Bonner,Jonathon Simmons
0,2,1,0,0,0,2755,203937,1,2015-16,1610612759,Spurs,Kevin Martin,Kyle Anderson
0,2,1,0,0,0,1495,1626246,1,2015-16,1610612759,Spurs,Tim Duncan,Boban Marjanovic
0,6,1,0,1,1,1626246,2561,3,2015-16,1610612759,Spurs,Boban Marjanovic,David West
0,4,1,0,1,0,1626246,2564,2,2015-16,1610612759,Spurs,Boban Marjanovic,Boris Diaw
0,20,9,0,0,1,1938,1626246,10,2015-16,1610612759,Spurs,Manu Ginobili,Boban Marjanovic
7,33,0,2,2,1,200746,201980,12,2015-16,1610612759,Spurs,LaMarcus Aldridge,Danny Green
4,24,4,0,1,1,200746,201988,10,2015-16,1610612759,Spurs,LaMarcus Aldridge,Patty Mills
13,90,7,3,7,7,200746,202695,37,2015-16,1610612759,Spurs,LaMarcus Aldridge,Kawhi Leonard
2,16,2,2,0,0,201980,201988,6,2015-16,1610612759,Spurs,Danny Green,Patty Mills
11,75,10,6,2,0,201980,202695,29,2015-16,1610612759,Spurs,Danny Green,Kawhi Leonard
1,13,3,0,1,1,201980,203613,6,2015-16,1610612759,Spurs,Danny Green,Jonathon Simmons
7,50,5,5,1,1,201988,201980,19,2015-16,1610612759,Spurs,Patty Mills,Danny Green
7,87,13,4,10,4,201988,202695,38,2015-16,1610612759,Spurs,Patty Mills,Kawhi Leonard
12,77,5,7,3,2,202695,201980,29,2015-16,1610612759,Spurs,Kawhi Leonard,Danny Green
7,36,4,1,2,0,202695,201988,14,2015-16,1610612759,Spurs,Kawhi Leonard,Patty Mills
1,22,6,1,0,2,202695,203613,10,2015-16,1610612759,Spurs,Kawhi Leonard,Jonathon Simmons
1,3,0,0,0,0,203492,201980,1,2015-16,1610612759,Spurs,Ray McCallum,Danny Green
2,8,0,0,1,0,203613,201980,3,2015-16,1610612759,Spurs,Jonathon Simmons,Danny Green
7,33,0,4,0,0,203613,201988,11,2015-16,1610612759,Spurs,Jonathon Simmons,Patty Mills
3,22,2,3,0,0,203937,201980,8,2015-16,1610612759,Spurs,Kyle Anderson,Danny Green
9,43,3,2,2,0,203937,201988,16,2015-16,1610612759,Spurs,Kyle Anderson,Patty Mills
3,26,4,1,3,0,203937,202695,11,2015-16,1610612759,Spurs,Kyle Anderson,Kawhi Leonard
1,8,0,1,0,1,203937,203492,3,2015-16,1610612759,Spurs,Kyle Anderson,Ray McCallum
1,18,5,1,0,1,203937,203613,8,2015-16,1610612759,Spurs,Kyle Anderson,Jonathon Simmons
0,2,1,0,0,0,2225,1626246,1,2015-16,1610612759,Spurs,Tony Parker,Boban Marjanovic
0,2,1,0,0,0,2446,1626246,1,2015-16,1610612759,Spurs,Rasual Butler,Boban Marjanovic
0,10,4,0,0,1,2561,1626246,5,2015-16,1610612759,Spurs,David West,Boban Marjanovic
0,28,8,0,0,6,2564,1626246,14,2015-16,1610612759,Spurs,Boris Diaw,Boban Marjanovic
1,6,0,1,0,0,1626246,201988,2,2015-16,1610612759,Spurs,Boban Marjanovic,Patty Mills
0,7,2,1,0,0,200746,203613,3,2015-16,1610612759,Spurs,LaMarcus Aldridge,Jonathon Simmons
0,17,2,3,2,0,200746,203937,7,2015-16,1610612759,Spurs,LaMarcus Aldridge,Kyle Anderson
0,58,8,0,16,5,201980,200746,29,2015-16,1610612759,Spurs,Danny Green,LaMarcus Aldridge
0,7,2,1,0,0,201980,203937,3,2015-16,1610612759,Spurs,Danny Green,Kyle Anderson
0,5,0,1,1,0,201980,2446,2,2015-16,1610612759,Spurs,Danny Green,Rasual Butler
0,68,9,0,21,4,201988,200746,34,2015-16,1610612759,Spurs,Patty Mills,LaMarcus Aldridge
0,21,6,1,3,0,201988,203613,10,2015-16,1610612759,Spurs,Patty Mills,Jonathon Simmons
0,25,4,1,3,4,201988,203937,12,2015-16,1610612759,Spurs,Patty Mills,Kyle Anderson
0,86,13,0,22,8,202695,200746,43,2015-16,1610612759,Spurs,Kawhi Leonard,LaMarcus Aldridge
0,3,0,1,0,0,202695,2446,1,2015-16,1610612759,Spurs,Kawhi Leonard,Rasual Butler
0,7,2,1,0,0,203492,203613,3,2015-16,1610612759,Spurs,Ray McCallum,Jonathon Simmons
0,12,3,0,2,1,203613,200746,6,2015-16,1610612759,Spurs,Jonathon Simmons,LaMarcus Aldridge
0,34,12,0,4,1,203937,200746,17,2015-16,1610612759,Spurs,Kyle Anderson,LaMarcus Aldridge
0,3,0,1,0,0,2225,203613,1,2015-16,1610612759,Spurs,Tony Parker,Jonathon Simmons
0,6,0,2,0,0,2446,203492,2,2015-16,1610612759,Spurs,Rasual Butler,Ray McCallum
0,2,1,0,0,0,1626246,200746,1,2015-16,1610612759,Spurs,Boban Marjanovic,LaMarcus Aldridge
0,4,1,0,1,0,1626246,202695,2,2015-16,1610612759,Spurs,Boban Marjanovic,Kawhi Leonard
0,6,2,0,1,0,1626246,203492,3,2015-16,1610612759,Spurs,Boban Marjanovic,Ray McCallum
0,4,2,0,0,0,1626246,203613,2,2015-16,1610612759,Spurs,Boban Marjanovic,Jonathon Simmons
0,10,2,0,0,3,201980,1626246,5,2015-16,1610612759,Spurs,Danny Green,Boban Marjanovic
0,20,5,0,1,4,201988,1626246,10,2015-16,1610612759,Spurs,Patty Mills,Boban Marjanovic
0,2,1,0,0,0,202695,1626246,1,2015-16,1610612759,Spurs,Kawhi Leonard,Boban Marjanovic
0,8,2,0,1,1,203492,1626246,4,2015-16,1610612759,Spurs,Ray McCallum,Boban Marjanovic
0,4,2,0,0,0,203613,1626246,2,2015-16,1610612759,Spurs,Jonathon Simmons,Boban Marjanovic
0,18,5,0,1,3,203937,1626246,9,2015-16,1610612759,Spurs,Kyle Anderson,Boban Marjanovic
0,14,0,2,3,1,203492,203937,6,2015-16,1610612759,Spurs,Ray McCallum,Kyle Anderson
0,5,0,1,1,0,1626246,203937,2,2015-16,1610612759,Spurs,Boban Marjanovic,Kyle Anderson
0,2,0,0,1,0,2446,2561,1,2015-16,1610612759,Spurs,Rasual Butler,David West
0,2,0,0,1,0,2446,2564,1,2015-16,1610612759,Spurs,Rasual Butler,Boris Diaw
0,2,0,0,1,0,2755,2225,1,2015-16,1610612759,Spurs,Kevin Martin,Tony Parker
0,2,0,0,1,0,2755,2561,1,2015-16,1610612759,Spurs,Kevin Martin,David West
0,2,0,0,0,1,1495,2564,1,2015-16,1610612759,Spurs,Tim Duncan,Boris Diaw
0,2,0,0,0,1,1938,2588,1,2015-16,1610612759,Spurs,Manu Ginobili,Matt Bonner
0,2,0,0,0,1,2588,1889,1,2015-16,1610612759,Spurs,Matt Bonner,Andre Miller
0,2,0,0,1,0,1889,201988,1,2015-16,1610612759,Spurs,Andre Miller,Patty Mills
0,8,0,0,4,0,201988,2225,4,2015-16,1610612759,Spurs,Patty Mills,Tony Parker
0,10,0,0,3,2,203492,2561,5,2015-16,1610612759,Spurs,Ray McCallum,David West
0,6,0,0,2,1,203937,2755,3,2015-16,1610612759,Spurs,Kyle Anderson,Kevin Martin
0,2,0,0,1,0,2564,203492,1,2015-16,1610612759,Spurs,Boris Diaw,Ray McCallum
0,2,0,0,1,0,1626246,1889,1,2015-16,1610612759,Spurs,Boban Marjanovic,Andre Miller
0,2,0,0,0,1,201988,2588,1,2015-16,1610612759,Spurs,Patty Mills,Matt Bonner
0,2,0,0,0,1,203492,2564,1,2015-16,1610612759,Spurs,Ray McCallum,Boris Diaw
0,2,0,0,0,1,203613,2225,1,2015-16,1610612759,Spurs,Jonathon Simmons,Tony Parker
0,2,0,0,0,1,1889,1626246,1,2015-16,1610612759,Spurs,Andre Miller,Boban Marjanovic
0,6,0,0,2,1,202695,203937,3,2015-16,1610612759,Spurs,Kawhi Leonard,Kyle Anderson
0,6,0,0,3,0,203492,200746,3,2015-16,1610612759,Spurs,Ray McCallum,LaMarcus Aldridge
0,4,0,0,2,0,203492,202695,2,2015-16,1610612759,Spurs,Ray McCallum,Kawhi Leonard
0,6,0,0,3,0,203613,203937,3,2015-16,1610612759,Spurs,Jonathon Simmons,Kyle Anderson
0,2,0,0,0,1,2755,1626246,1,2015-16,1610612759,Spurs,Kevin Martin,Boban Marjanovic
0,2,0,0,0,1,203613,202695,1,2015-16,1610612759,Spurs,Jonathon Simmons,Kawhi Leonard
8,54,5,4,4,0,2571,2738,21,2014-15,1610612744,Warriors,Leandro Barbosa,Andre Iguodala
8,69,17,1,1,3,2733,2571,30,2014-15,1610612744,Warriors,Shaun Livingston,Leandro Barbosa
6,60,14,2,3,1,2733,2738,26,2014-15,1610612744,Warriors,Shaun Livingston,Andre Iguodala
3,65,12,6,3,4,2738,2571,28,2014-15,1610612744,Warriors,Andre Iguodala,Leandro Barbosa
0,12,6,0,0,0,2571,2733,6,2014-15,1610612744,Warriors,Leandro Barbosa,Shaun Livingston
0,36,13,0,2,3,2738,2733,18,2014-15,1610612744,Warriors,Andre Iguodala,Shaun Livingston
1,5,0,0,1,0,101106,2571,2,2014-15,1610612744,Warriors,Andrew Bogut,Leandro Barbosa
5,27,3,0,2,1,101106,2738,11,2014-15,1610612744,Warriors,Andrew Bogut,Andre Iguodala
4,36,6,2,3,0,101135,2571,15,2014-15,1610612744,Warriors,David Lee,Leandro Barbosa
5,33,2,4,1,0,101135,2738,12,2014-15,1610612744,Warriors,David Lee,Andre Iguodala
1,3,0,0,0,0,201575,2571,1,2014-15,1610612744,Warriors,Brandon Rush,Leandro Barbosa
4,22,2,0,3,0,201578,2738,9,2014-15,1610612744,Warriors,Marreese Speights,Andre Iguodala
1,44,14,3,1,1,201939,2571,20,2014-15,1610612744,Warriors,Stephen Curry,Leandro Barbosa
5,81,22,6,1,1,201939,2738,35,2014-15,1610612744,Warriors,Stephen Curry,Andre Iguodala
3,39,10,2,2,0,202691,2738,17,2014-15,1610612744,Warriors,Klay Thompson,Andre Iguodala
1,16,5,1,0,0,203084,2738,7,2014-15,1610612744,Warriors,Harrison Barnes,Andre Iguodala
1,3,0,0,0,0,203105,2571,1,2014-15,1610612744,Warriors,Festus Ezeli,Leandro Barbosa
1,3,0,0,0,0,203105,2738,1,2014-15,1610612744,Warriors,Festus Ezeli,Andre Iguodala
3,29,5,2,2,0,203110,2571,12,2014-15,1610612744,Warriors,Draymond Green,Leandro Barbosa
4,55,12,5,2,0,203110,2738,23,2014-15,1610612744,Warriors,Draymond Green,Andre Iguodala
2,16,5,0,0,0,203200,2571,7,2014-15,1610612744,Warriors,Justin Holiday,Leandro Barbosa
1,11,4,0,0,0,203200,2738,5,2014-15,1610612744,Warriors,Justin Holiday,Andre Iguodala
1,27,5,0,5,2,2571,201578,13,2014-15,1610612744,Warriors,Leandro Barbosa,Marreese Speights
6,30,1,2,2,0,2571,201939,11,2014-15,1610612744,Warriors,Leandro Barbosa,Stephen Curry
1,20,2,1,4,1,2571,203084,9,2014-15,1610612744,Warriors,Leandro Barbosa,Harrison Barnes
4,23,3,1,1,0,2571,203110,9,2014-15,1610612744,Warriors,Leandro Barbosa,Draymond Green
3,29,3,2,4,0,2571,203200,12,2014-15,1610612744,Warriors,Leandro Barbosa,Justin Holiday
1,5,1,0,0,0,2733,201575,2,2014-15,1610612744,Warriors,Shaun Livingston,Brandon Rush
1,103,13,0,33,4,2733,201578,51,2014-15,1610612744,Warriors,Shaun Livingston,Marreese Speights
8,44,2,4,2,0,2733,201939,16,2014-15,1610612744,Warriors,Shaun Livingston,Stephen Curry
13,83,1,4,9,6,2733,202691,33,2014-15,1610612744,Warriors,Shaun Livingston,Klay Thompson
9,65,8,4,3,2,2733,203084,26,2014-15,1610612744,Warriors,Shaun Livingston,Harrison Barnes
6,36,8,0,0,1,2733,203110,15,2014-15,1610612744,Warriors,Shaun Livingston,Draymond Green
5,43,3,2,6,2,2733,203200,18,2014-15,1610612744,Warriors,Shaun Livingston,Justin Holiday
20,98,4,6,4,2,2738,201939,36,2014-15,1610612744,Warriors,Andre Iguodala,Stephen Curry
10,70,2,6,5,4,2738,202691,27,2014-15,1610612744,Warriors,Andre Iguodala,Klay Thompson
3,40,8,3,1,2,2738,203084,17,2014-15,1610612744,Warriors,Andre Iguodala,Harrison Barnes
7,53,14,0,1,1,2738,203110,23,2014-15,1610612744,Warriors,Andre Iguodala,Draymond Green
3,27,2,4,1,0,2738,203200,10,2014-15,1610612744,Warriors,Andre Iguodala,Justin Holiday
0,10,3,0,0,2,101106,2733,5,2014-15,1610612744,Warriors,Andrew Bogut,Shaun Livingston
0,16,4,0,1,3,101135,2733,8,2014-15,1610612744,Warriors,David Lee,Shaun Livingston
0,4,1,0,0,1,201578,2571,2,2014-15,1610612744,Warriors,Marreese Speights,Leandro Barbosa
0,28,6,0,0,8,201578,2733,14,2014-15,1610612744,Warriors,Marreese Speights,Shaun Livingston
0,12,4,0,0,2,201939,2733,6,2014-15,1610612744,Warriors,Stephen Curry,Shaun Livingston
0,6,3,0,0,0,202691,2571,3,2014-15,1610612744,Warriors,Klay Thompson,Leandro Barbosa
0,14,6,0,0,1,202691,2733,7,2014-15,1610612744,Warriors,Klay Thompson,Shaun Livingston
0,12,5,0,0,1,203084,2571,6,2014-15,1610612744,Warriors,Harrison Barnes,Leandro Barbosa
0,16,3,0,2,3,203084,2733,8,2014-15,1610612744,Warriors,Harrison Barnes,Shaun Livingston
0,28,9,0,1,4,203110,2733,14,2014-15,1610612744,Warriors,Draymond Green,Shaun Livingston
0,2,1,0,0,0,203136,2571,1,2014-15,1610612744,Warriors,Ognjen Kuzmic,Leandro Barbosa
0,2,1,0,0,0,203136,2738,1,2014-15,1610612744,Warriors,Ognjen Kuzmic,Andre Iguodala
0,2,1,0,0,0,203949,2733,1,2014-15,1610612744,Warriors,James Michael McAdoo,Shaun Livingston
0,4,2,0,0,0,2571,101106,2,2014-15,1610612744,Warriors,Leandro Barbosa,Andrew Bogut
0,8,3,0,1,0,2571,101135,4,2014-15,1610612744,Warriors,Leandro Barbosa,David Lee
0,6,1,0,0,2,2571,203105,3,2014-15,1610612744,Warriors,Leandro Barbosa,Festus Ezeli
0,12,6,0,0,0,2571,203949,6,2014-15,1610612744,Warriors,Leandro Barbosa,James Michael McAdoo
0,8,1,0,0,3,2733,101106,4,2014-15,1610612744,Warriors,Shaun Livingston,Andrew Bogut
0,54,18,0,5,4,2733,101135,27,2014-15,1610612744,Warriors,Shaun Livingston,David Lee
0,8,3,0,0,1,2733,203105,4,2014-15,1610612744,Warriors,Shaun Livingston,Festus Ezeli
0,10,5,0,0,0,2733,203949,5,2014-15,1610612744,Warriors,Shaun Livingston,James Michael McAdoo
0,4,1,0,0,1,2738,101106,2,2014-15,1610612744,Warriors,Andre Iguodala,Andrew Bogut
0,40,15,0,2,3,2738,101135,20,2014-15,1610612744,Warriors,Andre Iguodala,David Lee
0,78,19,0,15,5,2738,201578,39,2014-15,1610612744,Warriors,Andre Iguodala,Marreese Speights
0,12,4,0,0,2,2738,203105,6,2014-15,1610612744,Warriors,Andre Iguodala,Festus Ezeli
0,4,1,0,0,1,2738,203949,2,2014-15,1610612744,Warriors,Andre Iguodala,James Michael McAdoo
19,162,24,9,8,7,101106,201939,67,2014-15,1610612744,Warriors,Andrew Bogut,Stephen Curry
14,114,15,2,12,6,101106,202691,49,2014-15,1610612744,Warriors,Andrew Bogut,Klay Thompson
9,56,9,1,3,1,101106,203110,23,2014-15,1610612744,Warriors,Andrew Bogut,Draymond Green
2,14,3,0,0,1,101135,201939,6,2014-15,1610612744,Warriors,David Lee,Stephen Curry
9,43,3,0,1,4,101135,202691,17,2014-15,1610612744,Warriors,David Lee,Klay Thompson
1,11,1,2,0,0,101135,203084,4,2014-15,1610612744,Warriors,David Lee,Harrison Barnes
3,11,1,0,0,0,101135,203110,4,2014-15,1610612744,Warriors,David Lee,Draymond Green
4,24,4,0,1,1,101135,203200,10,2014-15,1610612744,Warriors,David Lee,Justin Holiday
1,6,0,1,0,0,201575,201939,2,2014-15,1610612744,Warriors,Brandon Rush,Stephen Curry
1,5,1,0,0,0,201575,203200,2,2014-15,1610612744,Warriors,Brandon Rush,Justin Holiday
1,6,0,1,0,0,201578,201575,2,2014-15,1610612744,Warriors,Marreese Speights,Brandon Rush
4,24,1,2,2,0,201578,201939,9,2014-15,1610612744,Warriors,Marreese Speights,Stephen Curry
1,16,1,1,3,1,201578,202691,7,2014-15,1610612744,Warriors,Marreese Speights,Klay Thompson
2,26,10,0,0,0,201578,203110,12,2014-15,1610612744,Warriors,Marreese Speights,Draymond Green
1,122,23,1,24,11,201939,201578,60,2014-15,1610612744,Warriors,Stephen Curry,Marreese Speights
58,426,41,30,23,17,201939,202691,169,2014-15,1610612744,Warriors,Stephen Curry,Klay Thompson
6,183,35,21,11,5,201939,203084,78,2014-15,1610612744,Warriors,Stephen Curry,Harrison Barnes
42,317,66,5,8,14,201939,203110,135,2014-15,1610612744,Warriors,Stephen Curry,Draymond Green
2,21,2,3,1,0,201939,203200,8,2014-15,1610612744,Warriors,Stephen Curry,Justin Holiday
16,98,10,8,1,2,202691,201939,37,2014-15,1610612744,Warriors,Klay Thompson,Stephen Curry
3,67,14,8,1,2,202691,203084,28,2014-15,1610612744,Warriors,Klay Thompson,Harrison Barnes
19,106,16,1,4,3,202691,203110,43,2014-15,1610612744,Warriors,Klay Thompson,Draymond Green
16,89,7,3,4,5,203084,201939,35,2014-15,1610612744,Warriors,Harrison Barnes,Stephen Curry
9,62,3,5,6,1,203084,202691,24,2014-15,1610612744,Warriors,Harrison Barnes,Klay Thompson
9,35,2,0,1,1,203084,203110,13,2014-15,1610612744,Warriors,Harrison Barnes,Draymond Green
1,7,2,0,0,0,203084,203200,3,2014-15,1610612744,Warriors,Harrison Barnes,Justin Holiday
1,7,1,0,1,0,203105,201939,3,2014-15,1610612744,Warriors,Festus Ezeli,Stephen Curry
3,11,0,0,0,1,203105,202691,4,2014-15,1610612744,Warriors,Festus Ezeli,Klay Thompson
31,165,14,6,9,4,203110,201939,64,2014-15,1610612744,Warriors,Draymond Green,Stephen Curry
31,218,21,19,7,6,203110,202691,84,2014-15,1610612744,Warriors,Draymond Green,Klay Thompson
7,91,18,8,4,1,203110,203084,38,2014-15,1610612744,Warriors,Draymond Green,Harrison Barnes
1,3,0,0,0,0,203136,203084,1,2014-15,1610612744,Warriors,Ognjen Kuzmic,Harrison Barnes
2,6,0,0,0,0,203136,203200,2,2014-15,1610612744,Warriors,Ognjen Kuzmic,Justin Holiday
2,11,1,1,0,0,203200,201939,4,2014-15,1610612744,Warriors,Justin Holiday,Stephen Curry
2,8,1,0,0,0,203200,202691,3,2014-15,1610612744,Warriors,Justin Holiday,Klay Thompson
1,8,1,1,0,0,203200,203084,3,2014-15,1610612744,Warriors,Justin Holiday,Harrison Barnes
2,6,0,0,0,0,203200,203110,2,2014-15,1610612744,Warriors,Justin Holiday,Draymond Green
0,10,4,0,0,1,101106,101135,5,2014-15,1610612744,Warriors,Andrew Bogut,David Lee
0,41,8,5,4,1,101106,203084,18,2014-15,1610612744,Warriors,Andrew Bogut,Harrison Barnes
0,2,1,0,0,0,101135,101106,1,2014-15,1610612744,Warriors,David Lee,Andrew Bogut
0,2,1,0,0,0,101135,203105,1,2014-15,1610612744,Warriors,David Lee,Festus Ezeli
0,2,1,0,0,0,201575,101135,1,2014-15,1610612744,Warriors,Brandon Rush,David Lee
0,4,2,0,0,0,201575,203136,2,2014-15,1610612744,Warriors,Brandon Rush,Ognjen Kuzmic
0,2,1,0,0,0,201575,203949,1,2014-15,1610612744,Warriors,Brandon Rush,James Michael McAdoo
0,14,5,0,1,1,201578,101135,7,2014-15,1610612744,Warriors,Marreese Speights,David Lee
0,6,2,0,1,0,201578,203084,3,2014-15,1610612744,Warriors,Marreese Speights,Harrison Barnes
0,4,2,0,0,0,201578,203105,2,2014-15,1610612744,Warriors,Marreese Speights,Festus Ezeli
0,6,1,0,1,1,201578,203200,3,2014-15,1610612744,Warriors,Marreese Speights,Justin Holiday
0,4,2,0,0,0,201578,203949,2,2014-15,1610612744,Warriors,Marreese Speights,James Michael McAdoo
0,142,47,0,0,24,201939,101106,71,2014-15,1610612744,Warriors,Stephen Curry,Andrew Bogut
0,52,20,0,1,5,201939,101135,26,2014-15,1610612744,Warriors,Stephen Curry,David Lee
0,22,7,0,0,4,201939,203105,11,2014-15,1610612744,Warriors,Stephen Curry,Festus Ezeli
0,62,19,0,0,12,202691,101106,31,2014-15,1610612744,Warriors,Klay Thompson,Andrew Bogut
0,26,9,0,2,2,202691,101135,13,2014-15,1610612744,Warriors,Klay Thompson,David Lee
0,62,13,0,13,5,202691,201578,31,2014-15,1610612744,Warriors,Klay Thompson,Marreese Speights
0,20,7,0,1,2,202691,203105,10,2014-15,1610612744,Warriors,Klay Thompson,Festus Ezeli
0,5,1,1,0,0,202691,203200,2,2014-15,1610612744,Warriors,Klay Thompson,Justin Holiday
0,14,5,0,0,2,203084,101106,7,2014-15,1610612744,Warriors,Harrison Barnes,Andrew Bogut
0,6,1,0,1,1,203084,101135,3,2014-15,1610612744,Warriors,Harrison Barnes,David Lee
0,16,3,0,5,0,203084,201578,8,2014-15,1610612744,Warriors,Harrison Barnes,Marreese Speights
0,4,2,0,0,0,203084,203105,2,2014-15,1610612744,Warriors,Harrison Barnes,Festus Ezeli
0,28,10,0,0,4,203110,101106,14,2014-15,1610612744,Warriors,Draymond Green,Andrew Bogut
0,8,3,0,0,1,203110,101135,4,2014-15,1610612744,Warriors,Draymond Green,David Lee
0,56,11,0,14,3,203110,201578,28,2014-15,1610612744,Warriors,Draymond Green,Marreese Speights
0,10,4,0,0,1,203110,203105,5,2014-15,1610612744,Warriors,Draymond Green,Festus Ezeli
0,10,2,0,2,1,203110,203200,5,2014-15,1610612744,Warriors,Draymond Green,Justin Holiday
0,6,2,0,0,1,203200,101135,3,2014-15,1610612744,Warriors,Justin Holiday,David Lee
0,22,3,0,8,0,203200,201578,11,2014-15,1610612744,Warriors,Justin Holiday,Marreese Speights
0,4,1,0,0,1,203200,203105,2,2014-15,1610612744,Warriors,Justin Holiday,Festus Ezeli
0,2,1,0,0,0,203200,203136,1,2014-15,1610612744,Warriors,Justin Holiday,Ognjen Kuzmic
0,8,3,0,0,1,203200,203949,4,2014-15,1610612744,Warriors,Justin Holiday,James Michael McAdoo
0,2,0,0,1,0,203136,2733,1,2014-15,1610612744,Warriors,Ognjen Kuzmic,Shaun Livingston
0,4,0,0,1,1,203200,2733,2,2014-15,1610612744,Warriors,Justin Holiday,Shaun Livingston
0,4,0,0,1,1,2571,202691,2,2014-15,1610612744,Warriors,Leandro Barbosa,Klay Thompson
0,4,0,0,1,1,2733,203136,2,2014-15,1610612744,Warriors,Shaun Livingston,Ognjen Kuzmic
0,2,0,0,0,1,201575,2733,1,2014-15,1610612744,Warriors,Brandon Rush,Shaun Livingston
0,2,0,0,0,1,2571,203136,1,2014-15,1610612744,Warriors,Leandro Barbosa,Ognjen Kuzmic
0,12,0,0,6,0,101135,201578,6,2014-15,1610612744,Warriors,David Lee,Marreese Speights
0,2,0,0,1,0,101135,203136,1,2014-15,1610612744,Warriors,David Lee,Ognjen Kuzmic
0,2,0,0,1,0,201575,201578,1,2014-15,1610612744,Warriors,Brandon Rush,Marreese Speights
0,2,0,0,1,0,203200,201575,1,2014-15,1610612744,Warriors,Justin Holiday,Brandon Rush
0,2,0,0,0,1,201575,203105,1,2014-15,1610612744,Warriors,Brandon Rush,Festus Ezeli
0,2,0,0,0,1,203949,203105,1,2014-15,1610612744,Warriors,James Michael McAdoo,Festus Ezeli
5,56,13,1,2,4,1495,1938,25,2013-14,1610612759,Spurs,Tim Duncan,Manu Ginobili
1,88,20,1,14,7,1495,2225,43,2013-14,1610612759,Spurs,Tim Duncan,Tony Parker
1,37,12,0,2,3,1495,2564,18,2013-14,1610612759,Spurs,Tim Duncan,Boris Diaw
1,3,0,0,0,0,1495,2588,1,2013-14,1610612759,Spurs,Tim Duncan,Matt Bonner
1,32,7,3,0,3,1938,2225,14,2013-14,1610612759,Spurs,Manu Ginobili,Tony Parker
7,91,20,2,8,4,1938,2564,41,2013-14,1610612759,Spurs,Manu Ginobili,Boris Diaw
2,19,1,3,0,1,1938,2588,7,2013-14,1610612759,Spurs,Manu Ginobili,Matt Bonner
14,80,9,4,1,3,2225,1938,31,2013-14,1610612759,Spurs,Tony Parker,Manu Ginobili
14,124,16,4,10,9,2225,2564,53,2013-14,1610612759,Spurs,Tony Parker,Boris Diaw
6,38,1,4,2,1,2225,2588,14,2013-14,1610612759,Spurs,Tony Parker,Matt Bonner
10,68,13,2,0,3,2564,1938,28,2013-14,1610612759,Spurs,Boris Diaw,Manu Ginobili
1,51,10,4,4,4,2564,2225,23,2013-14,1610612759,Spurs,Boris Diaw,Tony Parker
1,7,0,0,2,0,2564,2588,3,2013-14,1610612759,Spurs,Boris Diaw,Matt Bonner
3,12,0,1,0,0,2588,1938,4,2013-14,1610612759,Spurs,Matt Bonner,Manu Ginobili
2,6,0,0,0,0,2588,2225,2,2013-14,1610612759,Spurs,Matt Bonner,Tony Parker
0,92,21,0,16,9,1938,1495,46,2013-14,1610612759,Spurs,Manu Ginobili,Tim Duncan
0,210,44,0,41,20,2225,1495,105,2013-14,1610612759,Spurs,Tony Parker,Tim Duncan
0,68,21,0,6,7,2564,1495,34,2013-14,1610612759,Spurs,Boris Diaw,Tim Duncan
0,2,1,0,0,0,2588,1495,1,2013-14,1610612759,Spurs,Matt Bonner,Tim Duncan
11,94,18,1,8,3,1495,201158,41,2013-14,1610612759,Spurs,Tim Duncan,Marco Belinelli
1,3,0,0,0,0,1495,201948,1,2013-14,1610612759,Spurs,Tim Duncan,Austin Daye
8,62,11,2,3,2,1495,201980,26,2013-14,1610612759,Spurs,Tim Duncan,Danny Green
2,10,1,0,1,0,1495,201988,4,2013-14,1610612759,Spurs,Tim Duncan,Patty Mills
